"","emotion","value","date","protests"
"471","pride",0.135585393098233,1965-10-01,2.99573227355399
"472","pride",0.230186032153354,1965-10-16,2.99573227355399
"473","pride",0.116234774912134,1965-11-01,2.63905732961526
"474","pride",0.37906992396302,1965-12-01,2.77258872223978
"475","sadness",NA,1960-01-01,2.70805020110221
"476","sadness",0.207792810160519,1960-01-16,2.70805020110221
"477","sadness",0.258033653667612,1960-02-01,2.94443897916644
"478","sadness",0.342016227859552,1960-03-01,3.61091791264422
"479","sadness",0.166367730757272,1960-04-01,2.99573227355399
"480","sadness",0.245473489906974,1960-05-01,2.19722457733622
"481","sadness",0.530772326422354,1960-06-01,1.94591014905531
"482","sadness",0.517800088806532,1960-07-01,1.09861228866811
"483","sadness",0.149474782899515,1960-08-01,2.70805020110221
"484","sadness",0.373926930854313,1960-09-01,2.30258509299405
"485","sadness",0.174776477935694,1960-10-01,2.19722457733622
"486","sadness",0.122845595993064,1960-11-01,2.19722457733622
"487","sadness",0.121881336240849,1960-12-01,1.6094379124341
"488","sadness",0.13778374176731,1960-12-16,1.6094379124341
"489","sadness",0.119349814430858,1961-01-01,2.30258509299405
"490","sadness",0.281529467000244,1961-02-01,2.484906649788
"491","sadness",0.395624638486902,1961-03-01,2.56494935746154
"492","sadness",0.326636123732816,1961-04-01,1.38629436111989
"493","sadness",0.129751996731185,1961-05-01,2.94443897916644
"494","sadness",0.376104332524942,1961-06-01,2.56494935746154
"495","sadness",0.315367064872423,1961-07-01,2.77258872223978
"496","sadness",0.278187406564141,1961-08-01,2.19722457733622
"497","sadness",0.20424130949207,1961-09-01,2.07944154167984
"498","sadness",0.0720328524392222,1961-10-01,1.38629436111989
"499","sadness",0.375977220728913,1961-11-01,1.79175946922805
"500","sadness",0.0892516746965256,1961-12-01,1.38629436111989
"501","sadness",0.237591447525418,1961-12-16,1.38629436111989
"502","sadness",0.221160203413259,1962-01-01,2.07944154167984
"503","sadness",0.258863074707617,1962-02-01,2.39789527279837
"504","sadness",0.6462369788616,1962-03-01,2.484906649788
"505","sadness",0.652150624066807,1962-04-01,1.38629436111989
"506","sadness",0.454948832373838,1962-05-01,1.38629436111989
"507","sadness",0.0824928664221602,1962-06-01,1.94591014905531
"508","sadness",0.44701322514849,1962-07-01,2.63905732961526
"509","sadness",0.395097660607986,1962-08-01,2.484906649788
"510","sadness",0.30180925523792,1962-09-01,3.17805383034795
"511","sadness",0.472720909745462,1962-10-01,2.30258509299405
"512","sadness",0.342319920743301,1962-11-01,1.09861228866811
"513","sadness",0.560649699989803,1962-11-16,1.09861228866811
"514","sadness",0.55189183505281,1962-12-01,1.09861228866811
"515","sadness",0.170311749901123,1963-01-01,0
"516","sadness",0.227618412024678,1963-02-01,1.09861228866811
"517","sadness",0.303945854432914,1963-03-01,1.38629436111989
"518","sadness",0.165225125110952,1963-04-01,2.89037175789616
"519","sadness",0.444732751533321,1963-05-01,3.55534806148941
"520","sadness",0.18667661849277,1963-06-01,2.484906649788
"521","sadness",0.339367343921612,1963-07-01,3.49650756146648
"522","sadness",0.275179183784685,1963-08-01,3.29583686600433
"523","sadness",0.108025908652817,1963-09-01,3.71357206670431
"524","sadness",0.381207841859381,1963-10-01,2.83321334405622
"525","sadness",0.445526816124316,1963-11-01,2.39789527279837
"526","sadness",0.644441288438171,1963-11-16,2.39789527279837
"527","sadness",0.532526451741102,1963-12-01,2.56494935746154
"528","sadness",0.234283162917696,1964-01-01,1.6094379124341
"529","sadness",0.216131535002967,1964-02-01,2.39789527279837
"530","sadness",0.211067435577384,1964-03-01,2.56494935746154
"531","sadness",0.15741848652244,1964-04-01,2.77258872223978
"532","sadness",0.301024916913246,1964-05-01,3.29583686600433
"533","sadness",0.162269835406868,1964-06-01,2.484906649788
"534","sadness",0.1314906649206,1964-07-01,3.3322045101752
"535","sadness",0.468072287136387,1964-08-01,2.484906649788
"536","sadness",0.0530903485988321,1964-09-01,2.19722457733622
"537","sadness",0.121081529962309,1964-10-01,2.56494935746154
"538","sadness",0.472682895343082,1964-10-16,2.56494935746154
"539","sadness",0.18303262288667,1964-11-01,1.94591014905531
"540","sadness",0.385624377884925,1964-12-01,2.19722457733622
"541","sadness",0.088036453606134,1965-01-01,1.09861228866811
"542","sadness",0.0843001982029907,1965-02-01,2.83321334405622
"543","sadness",0.176245795031028,1965-03-01,3.58351893845611
"544","sadness",0.135628157005969,1965-04-01,2.19722457733622
"545","sadness",0.189456790578694,1965-05-01,2.89037175789616
"546","sadness",0.261965555533346,1965-06-01,2.63905732961526
"547","sadness",0.323998489547997,1965-07-01,3.68887945411394
"548","sadness",0.325332711793813,1965-08-01,2.77258872223978
"549","sadness",0.271732632253635,1965-09-01,2.484906649788
"550","sadness",0.0959166720243225,1965-10-01,2.99573227355399
"551","sadness",0.195861808738961,1965-10-16,2.99573227355399
"552","sadness",0.08495301861445,1965-11-01,2.63905732961526
"553","sadness",0.399467339961255,1965-12-01,2.77258872223978
