"X","date","variable","value","nprotest"
477,"1960-02-01","enthusiasm",0.166645239937726,2.94443897916644
478,"1960-03-01","enthusiasm",0.163837244036939,3.61091791264422
479,"1960-04-01","enthusiasm",0.127270590096477,2.99573227355399
480,"1960-05-01","enthusiasm",0.163526586576898,2.19722457733622
481,"1960-06-01","enthusiasm",0.153280093370787,1.94591014905531
482,"1960-07-01","enthusiasm",0.164806521377546,1.09861228866811
483,"1960-08-01","enthusiasm",0.161581271673994,2.70805020110221
484,"1960-09-01","enthusiasm",0.192257192262164,2.30258509299405
485,"1960-10-01","enthusiasm",0.21848476189451,2.19722457733622
486,"1960-11-01","enthusiasm",0.113400328955765,2.19722457733622
487,"1960-12-01","enthusiasm",0.206445513966393,1.6094379124341
488,"1960-12-01","enthusiasm",0.0791002581855786,1.6094379124341
489,"1961-01-01","enthusiasm",0.0958783737465759,2.30258509299405
490,"1961-02-01","enthusiasm",0.309451601271015,2.484906649788
491,"1961-03-01","enthusiasm",0.465348430971448,2.56494935746154
492,"1961-04-01","enthusiasm",0.0860625871764147,1.38629436111989
493,"1961-05-01","enthusiasm",0.24557063406445,2.94443897916644
494,"1961-06-01","enthusiasm",0.16681390147138,2.56494935746154
495,"1961-07-01","enthusiasm",0.174711704154206,2.77258872223978
496,"1961-08-01","enthusiasm",0.13575850255056,2.19722457733622
497,"1961-09-01","enthusiasm",0.0913412232208213,2.07944154167984
498,"1961-10-01","enthusiasm",0.308467360222369,1.38629436111989
499,"1961-11-01","enthusiasm",0.0499008493046589,1.79175946922805
500,"1961-12-01","enthusiasm",0.134634229519336,1.38629436111989
501,"1961-12-01","enthusiasm",0.147629455766164,1.38629436111989
502,"1962-01-01","enthusiasm",0.124091941721019,2.07944154167984
503,"1962-02-01","enthusiasm",0.55009857969854,2.39789527279837
504,"1962-03-01","enthusiasm",0.566781545606921,2.484906649788
505,"1962-04-01","enthusiasm",0.339192871101508,1.38629436111989
506,"1962-05-01","enthusiasm",0.12091263679111,1.38629436111989
507,"1962-06-01","enthusiasm",0.384055029924052,1.94591014905531
508,"1962-07-01","enthusiasm",0.129757368511014,2.63905732961526
509,"1962-08-01","enthusiasm",0.470205240391779,2.484906649788
510,"1962-09-01","enthusiasm",0.606243492177189,3.17805383034795
511,"1962-10-01","enthusiasm",0.665090928300915,2.30258509299405
512,"1962-11-01","enthusiasm",0.638076695560047,1.09861228866811
513,"1962-11-01","enthusiasm",0.719217739464558,1.09861228866811
514,"1962-12-01","enthusiasm",0.223158237844574,1.09861228866811
515,"1963-01-01","enthusiasm",0.111943286603147,0
516,"1963-02-01","enthusiasm",0.146626632307803,1.09861228866811
517,"1963-03-01","enthusiasm",0.196555319678617,1.38629436111989
518,"1963-04-01","enthusiasm",0.137318046583418,2.89037175789616
519,"1963-05-01","enthusiasm",0.0896139967342931,3.55534806148941
520,"1963-06-01","enthusiasm",0.255141116976123,2.484906649788
521,"1963-07-01","enthusiasm",0.434660237395366,3.49650756146648
522,"1963-08-01","enthusiasm",0.196826912589752,3.29583686600433
523,"1963-09-01","enthusiasm",0.277231764187835,3.71357206670431
524,"1963-10-01","enthusiasm",0.151372840649397,2.83321334405622
525,"1963-11-01","enthusiasm",0.759758157678012,2.39789527279837
526,"1963-11-01","enthusiasm",0.311143901243099,2.39789527279837
527,"1963-12-01","enthusiasm",0.0913019044869734,2.56494935746154
528,"1964-01-01","enthusiasm",0.242975078664835,1.6094379124341
529,"1964-02-01","enthusiasm",0.261286259280228,2.39789527279837
530,"1964-03-01","enthusiasm",0.144255961173647,2.56494935746154
531,"1964-04-01","enthusiasm",0.317481109821189,2.77258872223978
532,"1964-05-01","enthusiasm",0.138023303201514,3.29583686600433
533,"1964-06-01","enthusiasm",0.298775561580141,2.484906649788
534,"1964-07-01","enthusiasm",0.336817859726166,3.3322045101752
535,"1964-08-01","enthusiasm",0.198738238762378,2.484906649788
536,"1964-09-01","enthusiasm",0.472830376042454,2.19722457733622
537,"1964-10-01","enthusiasm",0.428074479966567,2.56494935746154
538,"1964-10-01","enthusiasm",0.129747777439104,2.56494935746154
539,"1964-11-01","enthusiasm",0.563407289127167,1.94591014905531
540,"1964-12-01","enthusiasm",0.116970597124202,2.19722457733622
541,"1965-01-01","enthusiasm",0.136749548617816,1.09861228866811
542,"1965-02-01","enthusiasm",0.183952600900996,2.83321334405622
543,"1965-03-01","enthusiasm",0.22452035960283,3.58351893845611
544,"1965-04-01","enthusiasm",0.245826214380416,2.19722457733622
545,"1965-05-01","enthusiasm",0.18912739427866,2.89037175789616
546,"1965-06-01","enthusiasm",0.415984592007096,2.63905732961526
547,"1965-07-01","enthusiasm",0.291410259834999,3.68887945411394
548,"1965-08-01","enthusiasm",0.498917471145501,2.77258872223978
549,"1965-09-01","enthusiasm",0.198299710408562,2.484906649788
550,"1965-10-01","enthusiasm",0.233699527034951,2.99573227355399
551,"1965-10-01","enthusiasm",0.18075963262943,2.99573227355399
552,"1965-11-01","enthusiasm",0.256825363496444,2.63905732961526
553,"1965-12-01","enthusiasm",0.413529238593353,2.77258872223978
